"","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP"
"162",25,10,"BNSF","MT1025101",NA,NA,"","",25,10,"BNSF","MT1025101","","",25,10,2,12,55,"PM",12,0,0,0,"0","","DEER LODGE","40.5",30,60
"163",25,10,"NOPB","NOPB0115F",NA,NA,"","",25,10,"NOPB","NOPB0115F","","",25,10,24,8,50,"PM",5,0,0,0,"0","","NEW ORLEANS","13.5",22,80
"164",25,10,"BNSF","RD1025108",NA,NA,"","",25,10,"BNSF","RD1025108","","",25,10,12,12,22,"AM",1,0,0,0,"0","","TULSA","425.9",40,71
"165",25,10,"CPDR","CPD526625",NA,NA,"","",25,10,"CPDR","CPD526625","","",25,10,27,12,0,"PM",4,0,0,0,"0","","GRAY COURT","568.2",45,56
"166",25,10,"BNSF","CH1025110",NA,NA,"","",25,10,"NS","161503","","",25,10,19,8,35,"PM",1,1,0,0,"0","","CHICAGO","1.5",17,56
"167",25,10,"BNSF","CH1025105",NA,NA,"","",25,10,"BNSF","CH1025105","","",25,10,18,1,33,"AM",1,0,0,0,"0","","GALESBURG","164.6",17,60
"168",25,10,"NOPB","NOPB0115F",NA,NA,"","",25,10,"NOPB","NOPB0115F","","",25,10,24,8,50,"PM",5,0,0,0,"0","","NEW ORLEANS","13.5",22,80
"169",25,10,"CPDR","CPD526625",NA,NA,"","",25,10,"CPDR","CPD526625","","",25,10,27,12,0,"PM",4,1,0,0,"0","","GRAY COURT","568.2",45,56
"170",25,10,"UP","1025LA025",NA,NA,"","",25,10,"UP","1025LA025","","",25,10,21,9,51,"AM",1,0,0,0,"0","","BENSON","1033.0",4,44
"171",25,10,"TSWS","777100825",NA,NA,"","",25,10,"TSWS","777100825","","",25,10,8,7,45,"PM",12,0,0,0,"0","","SALT LAKE CITY","",49,65
"172",25,10,"DAIR","032025",NA,NA,"","",25,10,"DAIR","032025","","381585C",25,10,27,9,28,"AM",7,0,0,0,"0","","HUDSON","34.8",46,51
"173",25,10,"CSX","000227749",NA,NA,"","",25,10,"CSX","000227749","","",25,10,18,6,5,"AM",4,0,0,0,"0","","SELKIRK","0015.0",36,52
"174",25,10,"CSX","000227778",NA,NA,"","",25,10,"CSX","000227778","","",25,10,20,11,30,"PM",12,1,1,0,"0","","INDIANAPOLIS","0009.0",18,57
"175",25,10,"UP","1025LA007",NA,NA,"","",25,10,"UP","1025LA007","","",25,10,3,1,25,"PM",12,0,0,0,"0","","BLOOMINGTON","535.3",6,70
"176",25,10,"CSX","000227778",NA,NA,"","",25,10,"CSX","000227778","","",25,10,20,11,30,"PM",12,1,1,0,"0","","INDIANAPOLIS","0009.0",18,57
"177",25,10,"BNSF","RD1025108",NA,NA,"","",25,10,"BNSF","RD1025108","","",25,10,12,12,22,"AM",1,0,0,0,"0","","TULSA","425.9",40,71
"178",25,10,"BJRY","1003202501",NA,NA,"","",25,10,"BJRY","1003202501","","",25,10,3,6,45,"AM",13,0,0,0,"0","","BURLINGTON","",19,50
"179",25,10,"GLC","251009005",NA,NA,"","",25,10,"GLC","251009005","","000438P",25,10,9,3,37,"PM",7,0,0,0,"0","","NORTH STAR","133.7",26,58
"180",25,10,"BNSF","KS1025102",NA,NA,"","",25,10,"BNSF","KS1025102","","",25,10,6,4,45,"AM",13,0,0,0,"0","","KANSAS CITY","5.6",20,70
"181",25,10,"BNSF","KS1025102",NA,NA,"","",25,10,"BNSF","KS1025102","","",25,10,6,4,45,"AM",13,0,0,0,"0","","KANSAS CITY","5.6",20,70
"182",25,10,"TSU","10282025",NA,NA,"","",25,10,"TSU","10282025","","",25,10,28,3,0,"PM",1,0,0,0,"0","","JENKS","140",40,75
"183",25,10,"BNSF","RD1025109",NA,NA,"","",25,10,"BNSF","RD1025109","","",25,10,12,12,42,"PM",1,0,0,0,"0","","TULSA","426.4",40,85
"184",25,10,"BNSF","RD1025201",NA,NA,"","",25,10,"BNSF","RD1025201","","673926B",25,10,23,7,12,"AM",7,0,0,0,"0","","HOPETON","595.1",40,46
"185",25,10,"UP","1025LA007",NA,NA,"","",25,10,"UP","1025LA007","","",25,10,3,1,25,"PM",12,0,0,0,"0","","BLOOMINGTON","535.3",6,70
"186",25,10,"CSX","000227648",NA,NA,"","",25,10,"CSX","000227648","","",25,10,13,12,30,"AM",1,0,0,0,"0","","PHILADELPHIA","0.1",42,60
"187",25,10,"NS","161558",NA,NA,"","",25,10,"NS","161558","","",25,10,27,9,14,"AM",1,11,0,0,"0","","LOUISVILLE","271",21,51
"188",25,10,"ATK","189381",NA,NA,"","",25,10,"ATK","189381","","",25,10,9,2,45,"PM",9,0,0,0,"0","","PHILADELPHIA","0078.2",42,62
"189",25,10,"NJTR","202510624",NA,NA,"","",25,10,"NJTR","202510624","","",25,10,21,11,26,"PM",1,0,0,0,"0","","Falls Township","58.3",42,60
"190",25,10,"ALS","1025AS012",NA,NA,"","",25,10,"ALS","1025AS012","","",25,10,25,10,0,"PM",12,0,0,0,"0","","EAST ST LOUIS","3.54",17,53
"191",25,10,"NS","161531",NA,NA,"","",25,10,"NS","161531","","",25,10,24,12,10,"AM",13,7,1,0,"0","","NEW ORLEANS","NO194.",22,75
"192",25,10,"ALS","1025AS010",25,10,"UP","1025MA027",25,10,"ALS","1025AS010","","",25,10,21,3,40,"AM",1,0,0,0,"0","","EAST ST LOUIS","3.92",17,58
"193",25,10,"BNSF","PR1025107",NA,NA,"","",25,10,"BNSF","PR1025107","","",25,10,23,6,30,"PM",1,1,0,0,"0","","CHEYENNE","119.3",56,60
"194",25,10,"BNSF","MT1025202",NA,NA,"","",25,10,"BNSF","MT1025202","","071710G",25,10,9,2,13,"PM",7,0,0,0,"0","","KENMARE","27.1",38,71
"195",25,10,"CSX","000227610",NA,NA,"","",25,10,"CSX","000227610","","",25,10,11,2,12,"AM",1,0,0,0,"0","","SELKIRK","0011.0",36,39
"196",25,10,"CSX","000227749",NA,NA,"","",25,10,"CSX","000227749","","",25,10,18,6,5,"AM",4,0,0,0,"0","","SELKIRK","0015.0",36,52
"197",25,10,"CSX","000227737",NA,NA,"","",25,10,"CSX","000227737","","",25,10,17,5,45,"AM",4,0,0,0,"0","","SELKIRK","0015.0",36,45
"198",25,10,"CSX","000227737",NA,NA,"","",25,10,"CSX","000227737","","",25,10,17,5,45,"AM",4,2,2,0,"0","","SELKIRK","0015.0",36,45
"199",25,10,"UP","1025LA030",NA,NA,"","",25,10,"UP","1025LA030","","",25,10,23,6,30,"AM",9,0,0,0,"0","","TEHACHAPI","352.77",6,51
"200",25,10,"BNSF","KS1025112",NA,NA,"","",25,10,"BNSF","KS1025112","","",25,10,24,11,55,"PM",1,0,0,0,"0","","KANSAS CITY","5.8",20,51
"201",25,10,"CSX","000227649",NA,NA,"","",25,10,"CSX","000227649","","",25,10,12,6,55,"PM",1,0,0,0,"0","","SUMMIT POINT","0019.9",54,60
"202",25,10,"KNWA","251009003",NA,NA,"","",25,10,"XXSE","INDUSTRY","","",25,10,9,4,58,"PM",1,0,0,0,"0","","BELVA","11.5",54,63
"203",25,10,"BNSF","TC1025204",NA,NA,"","",25,10,"BNSF","TC1025204","","093045M",25,10,9,11,6,"AM",7,6,4,0,"0","","PAGE","47.2",38,67
"204",25,10,"CSX","000227869",NA,NA,"","",25,10,"CSX","000227869","","",25,10,27,10,12,"AM",12,0,0,0,"0","","CATSKILL","0103.4",36,55
"205",25,10,"BNSF","PR1025103",NA,NA,"","",25,10,"BNSF","PR1025103","","",25,10,10,12,16,"PM",1,0,0,0,"0","","TORRINGTON","55.0",56,70
"206",25,10,"ATK","189332",NA,NA,"","",NA,NA,"NIRC","","","",25,10,11,9,1,"PM",1,0,0,0,"0","","CHICAGO","2.9",17,63
"207",25,10,"MSR","251020001",NA,NA,"","",25,10,"MSR","251020001","","",25,10,20,9,0,"AM",1,0,0,0,"0","","LOUISVILLE","222",28,50
"208",25,10,"UP","1025SX004",NA,NA,"","",25,10,"UP","1025SX004","","",25,10,4,11,33,"PM",1,0,0,0,"0","","BRYAN","109.5",48,72
"209",25,10,"CNRW","1731588",NA,NA,"","",25,10,"CNRW","1731588","","291388P",25,10,22,10,6,"AM",7,0,0,0,"0","","DECATUR","1",17,48
"210",25,10,"CNRW","1731224",NA,NA,"","",25,10,"CNRW","1731224","","",25,10,9,12,20,"AM",1,80,18,2,"25","","NORA","135.1",17,42
"211",25,10,"BNSF","RD1025128",NA,NA,"","",25,10,"BNSF","RD1025128","","",25,10,29,10,50,"AM",1,0,0,0,"0","","SAGINAW","352.9",48,65
"212",25,10,"UP","1025SX001",NA,NA,"","",25,10,"UP","1025SX001","","446568V",25,10,3,10,40,"AM",7,0,0,0,"0","","TAYLOR","140.06",48,82
"213",25,10,"UP","1025HL025",NA,NA,"","",25,10,"UP","1025HL025","","",25,10,17,12,32,"AM",1,0,0,0,"0","","KNOB NOSTER","209.25",29,69
"214",25,10,"BNSF","HL1025105",NA,NA,"","",25,10,"BNSF","HL1025105","","",25,10,10,4,20,"PM",1,1,1,0,"0","","ST LOUIS","11.5",29,75
"215",25,10,"CORP","COR522525",NA,NA,"","",25,10,"CORP","COR522525","","",25,10,12,9,25,"AM",4,13,0,0,"0","","EUGENE","650",41,51
"216",25,10,"NIRC","9419003042",NA,NA,"","",25,10,"CN","1732848","","",25,10,23,8,50,"AM",12,0,0,0,"0","","MT PROSPECT","25.8",17,50
"217",25,10,"UP","1025HO002",NA,NA,"","",25,10,"UP","1025HO002","","",25,10,1,6,0,"PM",12,3,1,1,"0","","BAYTOWN","19.2",48,86
"218",25,10,"CORP","COR522525",NA,NA,"","",25,10,"CORP","COR522525","","",25,10,12,9,25,"AM",4,0,0,0,"0","","EUGENE","650",41,51
"219",25,10,"UP","1025PN009",NA,NA,"","",25,10,"UP","1025PN009","","",25,10,18,8,0,"AM",1,24,3,0,"0","","LA GRANDE","290.01",41,31
"220",25,10,"NS","161550",NA,NA,"","",25,10,"NS","161550","","",25,10,26,4,40,"PM",12,0,0,0,"0","","CONWAY","23",42,49
"221",25,10,"BNSF","RD1025101",NA,NA,"","",25,10,"BNSF","RD1025101","","",25,10,5,3,48,"AM",1,0,0,0,"0","","HOUSTON","19.6",48,75
"222",25,10,"BNSF","CH1025107",NA,NA,"","",25,10,"BNSF","CH1025107","","",25,10,21,12,17,"PM",1,0,0,0,"0","","GALESBURG","164.8",17,50
"223",25,10,"BNSF","RD1025106",NA,NA,"","",25,10,"BNSF","RD1025106","","",25,10,9,11,11,"PM",1,0,0,0,"0","","SAN ANTONIO","223.3",48,84
"224",25,10,"UP","1025HL020",NA,NA,"","",25,10,"UP","1025HL020","","",25,10,10,1,55,"PM",1,0,0,0,"0","","KANSAS CITY","4.1",20,73
"225",25,10,"UP","1025TO018",NA,NA,"","",25,10,"UP","1025TO018","","",25,10,19,3,30,"PM",12,0,0,0,"0","","FORT WORTH","249.5",48,73
"226",25,10,"UP","1025TO005",NA,NA,"","",25,10,"UP","1025TO005","","795414W",25,10,3,11,21,"PM",7,17,0,0,"0","","ROSCOE","454.86",48,76
"227",25,10,"NS","161550",NA,NA,"","",25,10,"NS","161550","","",25,10,26,4,40,"PM",12,0,0,0,"0","","CONWAY","23",42,49
"228",25,10,"UP","1025MA031",NA,NA,"","",25,10,"UP","1025MA031","","",25,10,25,2,0,"PM",9,0,0,0,"0","","PINE BLUFF","263.27",5,60
"229",25,10,"UP","1025HO002",NA,NA,"","",25,10,"UP","1025HO002","","",25,10,1,6,0,"PM",12,0,0,0,"0","","BAYTOWN","19.2",48,86
"230",25,10,"UP","1025HO004",NA,NA,"","",25,10,"UP","1025HO004","","743668T",25,10,4,6,55,"AM",7,51,0,0,"0","","HOUSTON","3.77",48,71
"231",25,10,"NS","161335",NA,NA,"","",25,10,"NS","161335","","",25,10,2,10,47,"AM",13,0,0,0,"0","","CORUNNA","CD371.",18,59
"232",25,10,"UP","1025LA030",NA,NA,"","",25,10,"UP","1025LA030","","",25,10,23,6,30,"AM",9,14,6,0,"0","","TEHACHAPI","352.77",6,51
"233",25,10,"CPKC","100249018",NA,NA,"","",25,10,"CPKC","100249018","","",25,10,23,8,10,"PM",1,0,0,0,"0","","JOPLIN","153",29,57
"234",25,10,"NS","161557",NA,NA,"","",25,10,"NS","161557","","478633M",25,10,25,3,0,"AM",7,1,0,0,"0","","VALPARAISO","B476.8",18,31
"235",25,10,"NS","161325",NA,NA,"","",25,10,"NS","161325","","478510B",25,10,1,5,2,"AM",7,2,0,0,"0","","MENTONE","B419.7",18,55
"236",25,10,"NS","161404",NA,NA,"","",25,10,"NS","161404","","",25,10,10,0,0,"AM",1,0,0,0,"0","","BESSEMER","AG163.",1,70
"237",25,10,"CSX","000227680",25,10,"ATK","189365",25,10,"CSX","000227680","","632423V",25,10,14,1,20,"PM",7,0,0,0,"0","","GREEN POND","0425.0",45,72
"238",25,10,"BNSF","PR1025107",NA,NA,"","",25,10,"BNSF","PR1025107","","",25,10,23,6,30,"PM",1,0,0,0,"0","","CHEYENNE","119.3",56,60
"239",25,10,"KYLE","KYL308225D",NA,NA,"","",25,10,"KYLE","KYL308225D","","",25,10,19,3,30,"PM",1,5,0,0,"0","","NORWAY","94",20,60
"240",25,10,"UP","1025ES032",NA,NA,"","",25,10,"UP","1025ES032","","",25,10,7,5,15,"PM",9,0,0,0,"0","","HOPE","458.08",5,78
"241",25,10,"NJTR","202510624",NA,NA,"","",25,10,"NJTR","202510624","","",25,10,21,11,26,"PM",1,0,0,0,"0","","Morrisville","58.3",42,60
"242",25,10,"BNSF","CA1025115",NA,NA,"","",25,10,"BNSF","CA1025115","","",25,10,20,10,29,"PM",1,36,0,0,"0","","LOS ANGELES","26.8",6,60
"243",25,10,"CNRW","1731288",NA,NA,"","",25,10,"CNRW","1731288","","",25,10,13,5,31,"PM",12,49,1,0,"0","","GEISMAR","390",22,80
"244",25,10,"UP","1025MA041",NA,NA,"","",25,10,"UP","1025MA041","","",25,10,29,6,35,"PM",9,1,1,0,"0","","NORTH LITTLE ROCK","341.67",5,55
"245",25,10,"BNSF","TC1025105",NA,NA,"","",25,10,"BNSF","TC1025105","","",25,10,8,4,20,"PM",1,0,0,0,"0","","DULUTH","3.2",27,70
"246",25,10,"MNA","MNA302425G",NA,NA,"","",25,10,"MNA","MNA302425G","","437652E",25,10,4,8,40,"AM",7,0,0,0,"0","","MAGNESS","272.8",5,68
"247",25,10,"BNSF","KS1025115",NA,NA,"","",25,10,"BNSF","KS1025115","","",25,10,22,11,0,"AM",13,0,0,0,"0","","AMARILLO","553.5",48,71
"248",25,10,"NS","161378",NA,NA,"","",25,10,"NS","161378","","",25,10,8,1,45,"AM",13,0,0,0,"0","","KEENSBURG","150",17,57
"249",25,10,"UP","1025TO041",NA,NA,"","",25,10,"UP","1025TO041","","796329K",25,10,31,8,44,"AM",7,4,0,0,"0","","MIDLAND","556.3",48,44
"250",25,10,"UP","1025TO018",NA,NA,"","",25,10,"UP","1025TO018","","",25,10,19,3,30,"PM",12,0,0,0,"0","","FORT WORTH","249.5",48,73
"251",25,10,"CSX","000227608",NA,NA,"","",25,10,"CSX","000227608","","",25,10,11,5,24,"AM",1,0,0,0,"0","","WAYCROSS","0587.0",13,62
"252",25,10,"CSX","000227905",NA,NA,"","",25,10,"CSX","000227905","","050377M",25,10,29,7,30,"AM",7,0,0,0,"0","","UNION CITY","0016.9",13,49
"253",25,10,"BNSF","HL1025113",NA,NA,"","",25,10,"BNSF","HL1025113","","",25,10,21,8,30,"AM",13,0,0,0,"0","","COUNCIL BLUFFS","480.4",19,47
"254",25,10,"BNSF","MT1025104",NA,NA,"","",25,10,"BNSF","MT1025104","","",25,10,13,4,50,"PM",1,3,0,0,"0","","HETTINGER","927.1",38,55
"255",25,10,"TPW","TPW304425D",NA,NA,"","",25,10,"TPW","TPW304425D","","",25,10,10,2,0,"PM",1,2,2,0,"0","","LOGANSPORT","71.6",18,67
"256",25,10,"MNCW","86456",NA,NA,"","",25,10,"MNCW","86456","","",25,10,5,2,57,"PM",9,0,0,0,"0","","FAIRFIELD","51.3",9,77
"257",25,10,"MNCW","86599",NA,NA,"","",25,10,"MNCW","86599","","",25,10,27,7,55,"PM",1,0,0,0,"0","","STAMFORD","33.3",9,47
"258",25,10,"NS","161430",NA,NA,"","",25,10,"VM","INDUSTRY","","",25,10,12,1,30,"PM",13,0,0,0,"0","","CALERA","133.00",1,85
"259",25,10,"CSX","000227607",NA,NA,"","",25,10,"CSX","000227607","","",25,10,11,5,45,"AM",4,0,0,0,"0","","MONTGOMERY","0489.0",1,70
"260",25,10,"CSX","000227607",NA,NA,"","",25,10,"CSX","000227607","","",25,10,11,5,45,"AM",4,0,0,0,"0","","MONTGOMERY","0489.0",1,70
"261",25,10,"MNR","530035682",NA,NA,"","",25,10,"MNR","530035682","","",25,10,22,3,35,"PM",1,0,0,0,"0","","OAKFIELD","148.1",23,56
"262",25,10,"CSX","000227681",NA,NA,"","",25,10,"CSX","000227681","","",25,10,14,1,10,"AM",1,0,0,0,"0","","BREWTON","0598.0",1,62
"263",25,10,"CNRW","1731288",NA,NA,"","",25,10,"CNRW","1731288","","",25,10,13,5,31,"PM",12,0,0,0,"0","","GEISMAR","390",22,80
"264",25,10,"CNRW","1732848",25,10,"NIRC","9419003042",25,10,"CNRW","1732848","","689680D",25,10,23,8,50,"AM",12,0,0,0,"0","","MT PROSPECT","25.8",17,50
"265",25,10,"UP","1025GP017",NA,NA,"","",25,10,"UP","1025GP017","","",25,10,21,3,30,"AM",12,0,0,0,"0","","NORTH PLATTE","287.12",31,34
"266",25,10,"ATK","189190",NA,NA,"","",NA,NA,"BNSF","","","",25,10,1,10,55,"AM",9,0,0,0,"0","","SAINT AUGUSTINE","0177.4",17,84
"267",25,10,"MNCW","86516",NA,NA,"","",25,10,"MNCW","86516","","",25,10,13,5,48,"AM",9,0,0,0,"0","","PHILLIPSTOWN","44.7",36,53
"268",25,10,"NS","161503",25,10,"BNSF","CH1025110",25,10,"NS","161503","","",25,10,19,8,35,"PM",1,0,0,0,"0","","CHICAGO","UW001.",17,56
"269",25,10,"UP","1025HO032",NA,NA,"","",25,10,"UP","1025HO032","","",25,10,20,6,3,"PM",1,0,0,0,"0","","WALLER","37.15",48,86
"270",25,10,"UP","1025HO030",NA,NA,"","",25,10,"UP","1025HO030","","",25,10,19,12,43,"AM",1,0,0,0,"0","","HOUSTON","356",48,79
"271",25,10,"UP","1025GP017",NA,NA,"","",25,10,"UP","1025GP017","","",25,10,21,3,30,"AM",12,0,0,0,"0","","NORTH PLATTE","287.12",31,34
"272",25,10,"BNSF","CA1025107",NA,NA,"","",25,10,"BNSF","CA1025107","","",25,10,8,11,31,"AM",1,0,0,0,"0","","LUCERNE VALLEY","25.8",6,80
"273",25,10,"UP","1025GP015",NA,NA,"","",25,10,"UP","1025GP015","","",25,10,19,1,25,"AM",4,0,0,0,"0","","NORTH PLATTE","286.7",31,29
"274",25,10,"CSX","000227869",NA,NA,"","",25,10,"CSX","000227869","","",25,10,27,10,12,"AM",12,31,0,0,"0","","CATSKILL","0103.4",36,55
"275",25,10,"UP","1025NC017",NA,NA,"","",25,10,"UP","1025NC017","","",25,10,14,1,30,"AM",1,0,0,0,"0","","OAKLAND","5.7",6,53
"276",25,10,"UP","1025NC012",NA,NA,"","",25,10,"UP","1025NC012","","",25,10,9,10,52,"AM",1,0,0,0,"0","","GOLD RUN","153.5",6,52
"277",25,10,"UP","1025HO022",NA,NA,"","",25,10,"UP","1025HO022","","",25,10,15,8,51,"AM",1,0,0,0,"0","","HOUSTON","375.63",48,67
"278",25,10,"UP","1025HO005",NA,NA,"","",25,10,"UP","1025HO005","","",25,10,4,12,1,"AM",1,0,0,0,"0","","SPRING","213.0",48,72
"279",25,10,"CSX","000227629",NA,NA,"","",25,10,"CSX","000227629","","",25,10,12,10,0,"PM",1,0,0,0,"0","","ROSEDALE","0088.0",24,60
"280",25,10,"BNSF","PR1025106",NA,NA,"","",25,10,"BNSF","PR1025106","","",25,10,21,8,31,"AM",1,0,0,0,"0","","BRIDGEPORT","0.6",31,56
"281",25,10,"BNSF","SW1025102",NA,NA,"","",25,10,"BNSF","SW1025102","","",25,10,3,12,2,"PM",1,0,0,0,"0","","LOVING","13.0",35,91
"282",25,10,"BNSF","HL1025108",NA,NA,"","",25,10,"BNSF","HL1025108","","",25,10,16,7,35,"PM",1,0,0,0,"0","","OMAHA","16.0",31,65
"283",25,10,"CSX","000227460",25,10,"ATK","189101",25,10,"CSX","000227460","","621030G",25,10,1,4,37,"PM",7,0,0,0,"0","","SEVILLE","0727.5",12,81
"284",25,10,"BNSF","HL1025107",NA,NA,"","",25,10,"BNSF","HL1025107","","",25,10,15,8,26,"PM",1,0,0,0,"0","","CAPE GIRARDEAU","113.6",29,65
"285",25,10,"FWWR","25100201",NA,NA,"","",25,10,"FWWR","25100201","","",25,10,2,3,0,"AM",1,0,0,0,"0","","FORT WORTH","6.4",48,73
"286",25,10,"UP","1025GC016",NA,NA,"","",25,10,"UP","1025GC016","","",25,10,20,1,14,"PM",11,0,0,0,"0","","VINTON","249.21",22,83
"287",25,10,"CSX","000227492",NA,NA,"","",25,10,"CSX","000227492","","",25,10,5,6,33,"AM",13,2,2,0,"0","","CINCINNATI","0110.0",39,60
"288",25,10,"CSX","000227499",NA,NA,"","",25,10,"CSX","000227499","","",25,10,1,7,30,"PM",12,0,0,0,"0","","CINCINNATI","0110.0",39,75
"289",25,10,"CSX","000227499",NA,NA,"","",25,10,"CSX","000227499","","",25,10,1,7,30,"PM",12,0,0,0,"0","","CINCINNATI","0110.0",39,75
"290",25,10,"ATK","189646",NA,NA,"","",NA,NA,"NS","","","472106X",25,10,18,5,57,"AM",9,0,0,0,"0","","CLEVELAND","0176.2",39,56
"291",25,10,"UP","1025GP001",NA,NA,"","",25,10,"UP","1025GP001","","",25,10,1,1,12,"AM",12,0,0,0,"0","","NORTH PLATTE","288.25",31,71
"292",25,10,"UP","1025GP001",NA,NA,"","",25,10,"UP","1025GP001","","",25,10,1,1,12,"AM",12,0,0,0,"0","","NORTH PLATTE","288.25",31,71
"293",25,10,"EARY","EAR315525D",NA,NA,"","",25,10,"EARY","EAR315525D","","",25,10,29,7,50,"PM",1,0,0,0,"0","","SYLACAUGA","455",1,85
"294",25,10,"UP","1025LA036",NA,NA,"","",25,10,"UP","1025LA036","","",25,10,22,11,24,"PM",9,0,0,0,"0","","CALIENTE","328.4",6,64
"295",25,10,"ALS","1025AS009",NA,NA,"","",25,10,"ALS","1025AS009","","",25,10,21,3,7,"AM",1,5,0,0,"0","","EAST ST LOUIS","2.55",17,59
"296",25,10,"ALS","1025AS002",NA,NA,"","",25,10,"ALS","1025AS002","","",25,10,5,1,59,"PM",12,1,1,0,"0","","EAST ST LOUIS","2.95",17,82
"297",25,10,"ALS","1025AS002",NA,NA,"","",25,10,"ALS","1025AS002","","",25,10,5,1,59,"PM",12,0,0,0,"0","","EAST ST LOUIS","2.95",17,82
"298",25,10,"ALS","1025AS014",NA,NA,"","",25,10,"ALS","1025AS014","","",25,10,31,7,50,"AM",1,4,0,0,"0","","GRANITE CITY","15.69",17,40
"299",25,10,"ALS","1025AS014",NA,NA,"","",25,10,"ALS","1025AS014","","",25,10,31,7,50,"AM",1,0,0,0,"0","","GRANITE CITY","15.69",17,40
"300",25,10,"ALS","1025AS012",NA,NA,"","",25,10,"ALS","1025AS012","","",25,10,25,10,0,"PM",12,0,0,0,"0","","EAST ST LOUIS","3.54",17,53
"301",25,10,"UP","1025MA027",25,10,"ALS","1025AS010",25,10,"ALS","1025AS010","","",25,10,21,3,40,"AM",1,44,5,0,"0","","EAST ST LOUIS","3.92",17,58
"302",25,10,"CIC","CIC0012F",NA,NA,"","",25,10,"CIC","CIC202502D","","",25,10,13,9,30,"AM",1,0,0,0,"0","","","0.0",19,67
"303",25,10,"UP","1025PR004",NA,NA,"","",25,10,"UP","1025PR004","","",25,10,3,3,28,"PM",1,0,0,0,"0","","MELROSE PARK","13.5",17,90
"304",25,10,"CSX","000227611",NA,NA,"","",25,10,"CSX","000227611","","279476X",25,10,10,12,44,"PM",7,0,0,0,"0","","GROVETOWN","0014.6",13,70
"305",25,10,"CSX","000227862",NA,NA,"","",25,10,"CSX","000227862","","050468T",25,10,27,9,25,"AM",7,0,0,0,"0","","HOGANSVILLE","0057.2",13,50
"306",25,9,"CFE","CFE288325D",NA,NA,"","",25,9,"CFE","CFE288325D","","",25,9,6,10,15,"PM",1,0,0,0,"0","","VALPARAISO","423.7",18,58
"307",25,9,"UP","0925GP013",NA,NA,"","",25,9,"UP","0925GP013","","",25,9,14,7,50,"PM",1,0,0,0,"0","","DENVER","2.25",8,73
"308",25,9,"BNSF","SW0925103",NA,NA,"","",25,9,"XYAT","INDUSTRY","","",25,9,11,4,6,"AM",1,0,0,0,"0","","SUN CITY","171.7",4,80
"309",25,9,"UP","0925LA002",NA,NA,"","",25,9,"UP","0925LA002","","",25,9,2,4,2,"PM",13,0,0,0,"0","","GILA BEND","825.26",4,101
"310",25,9,"ATK","188622",NA,NA,"","",NA,NA,"BNSF","","","",25,9,2,7,18,"AM",9,0,0,0,"0","","CHAMBERS","0215.0",4,67
"311",25,9,"UP","0925LA014",NA,NA,"","",25,9,"UP","0925LA014","","",25,9,10,3,45,"PM",13,0,0,0,"0","","POMONA","512.14",6,80
"312",25,9,"BNSF","TC0925111",NA,NA,"","",25,9,"BNSF","TC0925111","","",25,9,24,10,50,"PM",1,0,0,0,"0","","DILWORTH","3.1",27,62
"313",25,9,"BNSF","CA0925112",NA,NA,"","",25,9,"PHCZ","INDUSTRY","","",25,9,15,5,15,"AM",1,0,0,0,"0","","RICHMOND","1191.5",6,51
"314",25,9,"BNSF","CH0925107",NA,NA,"","",25,9,"BNSF","CH0925107","","",25,9,19,1,52,"AM",1,0,0,0,"0","","GALESBURG","164.5",17,69
"315",25,9,"BNSF","CH0925107",NA,NA,"","",25,9,"BNSF","CH0925107","","",25,9,19,1,52,"AM",1,0,0,0,"0","","GALESBURG","164.5",17,69
"316",25,9,"BNSF","PR0925103",NA,NA,"","",25,9,"BNSF","PR0925103","","",25,9,13,10,53,"AM",13,0,0,0,"0","","DENVER","540.3",8,75
"317",25,9,"NS","161213",NA,NA,"","",25,9,"NS","161213","","",25,9,18,11,20,"PM",9,0,0,0,"0","","MARK","KS184.",17,80
"318",25,9,"BNSF","PR0925103",NA,NA,"","",25,9,"BNSF","PR0925103","","",25,9,13,10,53,"AM",13,35,0,0,"0","","DENVER","540.3",8,75
"319",25,9,"NS","161213",NA,NA,"","",25,9,"NS","161213","","",25,9,18,11,20,"PM",9,0,0,0,"0","","MARK","KS184.",17,80
"320",25,9,"NS","161246",NA,NA,"","",25,9,"NS","161246","","",25,9,22,6,25,"PM",1,54,0,0,"0","","MUSCLE SHOALS","401.00",1,80
"321",25,9,"CSX","000226896",NA,NA,"","",25,9,"CSX","000226896","","",25,9,3,5,55,"AM",12,0,0,0,"0","","NASHVILLE","0190.0",47,68
"322",25,9,"MNCW","86315",NA,NA,"","",25,9,"MNCW","86315","","",25,9,20,6,30,"AM",11,0,0,0,"0","","STAMFORD","35.1",9,56
"323",25,9,"ABS","250904007",NA,NA,"","",25,9,"ABS","250904007","","",25,9,4,6,30,"PM",1,3,0,0,"0","","BROOKWOOD","433",1,85
"324",25,9,"NS","161298",NA,NA,"","",25,9,"NS","161298","","",25,9,28,3,30,"AM",1,7,4,0,"0","","CORDOVA","829.7",1,65
